"binomil","X","Y","scientificName"
"Atlides halesus",-693552.181526246,-2687544.94051098,"Atlides halesus"
"Cabares potrillo",-693552.181526246,-2687544.94051098,"Cabares potrillo"
"Calephelis acapulcoensis",-693552.181526246,-2687544.94051098,"Calephelis acapulcoensis"
"Callimormus saturnus",-693552.181526246,-2687544.94051098,"Callimormus saturnus"
"Calydna sturnula",-693552.181526246,-2687544.94051098,"Calydna sturnula"
"Calydna venusta",-693552.181526246,-2687544.94051098,"Calydna venusta"
"Catasticta nimbice",-693552.181526246,-2687544.94051098,"Catasticta nimbice"
"Chalybs hassan",-693552.181526246,-2687544.94051098,"Chalybs hassan"
"Chioides catillus",-693552.181526246,-2687544.94051098,"Chioides catillus"
"Chioides zilpa",-693552.181526246,-2687544.94051098,"Chioides zilpa"
"Chiomara asychis",-693552.181526246,-2687544.94051098,"Chiomara asychis"
"Chiomara mithrax",-693552.181526246,-2687544.94051098,"Chiomara mithrax"
"Cynea irma",-693552.181526246,-2687544.94051098,"Cynea irma"
"Conga chydaea",-693552.181526246,-2687544.94051098,"Conga chydaea"
"Cissia pompilia",-693552.181526246,-2687544.94051098,"Cissia pompilia"
"Cobalopsis nero",-693552.181526246,-2687544.94051098,"Cobalopsis nero"
"Codatractus alcaeus",-693552.181526246,-2687544.94051098,"Codatractus alcaeus"
"Codatractus arizonensis",-693552.181526246,-2687544.94051098,"Codatractus arizonensis"
"Codatractus bryaxis",-693552.181526246,-2687544.94051098,"Codatractus bryaxis"
"Codatractus carlos",-693552.181526246,-2687544.94051098,"Codatractus carlos"
"Erynnis tristis",-693552.181526246,-2687544.94051098,"Erynnis tristis"
"Cupido comyntas",-693552.181526246,-2687544.94051098,"Cupido comyntas"
"Flaccilla aecas",-693552.181526246,-2687544.94051098,"Flaccilla aecas"
"Codatractus hyster",-693552.181526246,-2687544.94051098,"Codatractus hyster"
"Codatractus melon",-693552.181526246,-2687544.94051098,"Codatractus melon"
"Cogia caicus",-693552.181526246,-2687544.94051098,"Cogia caicus"
"Cogia cajeta",-693552.181526246,-2687544.94051098,"Cogia cajeta"
"Cogia calchas",-693552.181526246,-2687544.94051098,"Cogia calchas"
"Cogia hippalus",-693552.181526246,-2687544.94051098,"Cogia hippalus"
"Zerene cesonia",-693552.181526246,-2687544.94051098,"Zerene cesonia"
"Colias eurytheme",-693552.181526246,-2687544.94051098,"Colias eurytheme"
"Colobura dirce",-693552.181526246,-2687544.94051098,"Colobura dirce"
"Consul electra",-693552.181526246,-2687544.94051098,"Consul electra"
"Consul fabius",-693552.181526246,-2687544.94051098,"Consul fabius"
"Contrafacia ahola",-693552.181526246,-2687544.94051098,"Contrafacia ahola"
"Contrafacia bassania",-693552.181526246,-2687544.94051098,"Contrafacia bassania"
"Copaeodes aurantiaca",-693552.181526246,-2687544.94051098,"Copaeodes aurantiaca"
"Copaeodes minima",-693552.181526246,-2687544.94051098,"Copaeodes minima"
"Corticea corticea",-693552.181526246,-2687544.94051098,"Corticea corticea"
"Corticea similea",-693552.181526246,-2687544.94051098,"Corticea similea"
"Cyanophrys agricolor",-693552.181526246,-2687544.94051098,"Cyanophrys agricolor"
"Cyanophrys amyntor",-693552.181526246,-2687544.94051098,"Cyanophrys amyntor"
"Cyllopsis pyracmon",-693552.181526246,-2687544.94051098,"Cyllopsis pyracmon"
"Cyllopsis suivalenoides",-693552.181526246,-2687544.94051098,"Cyllopsis suivalenoides"
"Cyllopsis suivalens",-693552.181526246,-2687544.94051098,"Cyllopsis suivalens"
"Episcada salvinia",-693552.181526246,-2687544.94051098,"Episcada salvinia"
"Eprius veleda",-693552.181526246,-2687544.94051098,"Eprius veleda"
"Erora aura",-693552.181526246,-2687544.94051098,"Erora aura"
"Erora carla",-693552.181526246,-2687544.94051098,"Erora carla"
"Erora nitetis",-693552.181526246,-2687544.94051098,"Erora nitetis"
"Erora opisena",-693552.181526246,-2687544.94051098,"Erora opisena"
"Melete lycimnia",-693552.181526246,-2687544.94051098,"Melete lycimnia"
"Dircenna klugii",-693552.181526246,-2687544.94051098,"Dircenna klugii"
"Dismorphia amphione",-693552.181526246,-2687544.94051098,"Dismorphia amphione"
"Emesis mandana",-693552.181526246,-2687544.94051098,"Emesis mandana"
"Doxocopa laure",-693552.181526246,-2687544.94051098,"Doxocopa laure"
"Doxocopa pavon",-693552.181526246,-2687544.94051098,"Doxocopa pavon"
"Emesis saturata",-693552.181526246,-2687544.94051098,"Emesis saturata"
"Ganyra josephina",-693552.181526246,-2687544.94051098,"Ganyra josephina"
"Euptoieta claudia",-693552.181526246,-2687544.94051098,"Euptoieta claudia"
"Melinaea lilis",-693552.181526246,-2687544.94051098,"Melinaea lilis"
"Emesis zela",-693552.181526246,-2687544.94051098,"Emesis zela"
"Epargyreus exadeus",-693552.181526246,-2687544.94051098,"Epargyreus exadeus"
"Epargyreus socus",-693552.181526246,-2687544.94051098,"Epargyreus socus"
"Epargyreus spina",-693552.181526246,-2687544.94051098,"Epargyreus spina"
"Epargyreus spinosa",-693552.181526246,-2687544.94051098,"Epargyreus spinosa"
"Epiphile adrasta",-693552.181526246,-2687544.94051098,"Epiphile adrasta"
"Dynamine dyonis",-693552.181526246,-2687544.94051098,"Dynamine dyonis"
"Dynamine postverta",-693552.181526246,-2687544.94051098,"Dynamine postverta"
"Dynamine theseus",-693552.181526246,-2687544.94051098,"Dynamine theseus"
"Ebrietas anacreon",-693552.181526246,-2687544.94051098,"Ebrietas anacreon"
"Forsterinaria neonympha",-693552.181526246,-2687544.94051098,"Forsterinaria neonympha"
"Gindanes brontinus",-693552.181526246,-2687544.94051098,"Gindanes brontinus"
"Heraclides astyalus",-693552.181526246,-2687544.94051098,"Heraclides astyalus"
"Eueides isabella",-693552.181526246,-2687544.94051098,"Eueides isabella"
"Eumaeus childrenae",-693552.181526246,-2687544.94051098,"Eumaeus childrenae"
"Eumaeus toxea",-693552.181526246,-2687544.94051098,"Eumaeus toxea"
"Eunica alcmena",-693552.181526246,-2687544.94051098,"Eunica alcmena"
"Eunica caelina",-693552.181526246,-2687544.94051098,"Eunica caelina"
"Eunica malvina",-693552.181526246,-2687544.94051098,"Eunica malvina"
"Eunica monima",-693552.181526246,-2687544.94051098,"Eunica monima"
"Pyrisitia lisa",-693552.181526246,-2687544.94051098,"Pyrisitia lisa"
"Eurema mexicana",-693552.181526246,-2687544.94051098,"Eurema mexicana"
"Abaeis nicippe",-693552.181526246,-2687544.94051098,"Abaeis nicippe"
"Pyrisitia nise",-693552.181526246,-2687544.94051098,"Pyrisitia nise"
"Pyrisitia proterpia",-693552.181526246,-2687544.94051098,"Pyrisitia proterpia"
"Eurema salome",-693552.181526246,-2687544.94051098,"Eurema salome"
"Eurytides agesilaus",-693552.181526246,-2687544.94051098,"Eurytides agesilaus"
"Eurytides epidaus",-693552.181526246,-2687544.94051098,"Eurytides epidaus"
"Protesilaus macrosilaus",-693552.181526246,-2687544.94051098,"Protesilaus macrosilaus"
"Eurytides philolaus",-693552.181526246,-2687544.94051098,"Eurytides philolaus"
"Euselasia hieronymi",-693552.181526246,-2687544.94051098,"Euselasia hieronymi"
"Heliconius erato",-693552.181526246,-2687544.94051098,"Heliconius erato"
"Heliconius hortense",-693552.181526246,-2687544.94051098,"Heliconius hortense"
"Echinargus isola",-693552.181526246,-2687544.94051098,"Echinargus isola"
"Hermeuptychia sosybius",-693552.181526246,-2687544.94051098,"Hermeuptychia sosybius"
"Kricogonia lyside",-693552.181526246,-2687544.94051098,"Kricogonia lyside"
"Lamprospilus collucia",-693552.181526246,-2687544.94051098,"Lamprospilus collucia"
"Hesperocharis costaricensis",-693552.181526246,-2687544.94051098,"Hesperocharis costaricensis"
"Hesperocharis crocea",-693552.181526246,-2687544.94051098,"Hesperocharis crocea"
"Hesperocharis graphites",-693552.181526246,-2687544.94051098,"Hesperocharis graphites"
"Historis acheronta",-693552.181526246,-2687544.94051098,"Historis acheronta"
"Historis odius",-693552.181526246,-2687544.94051098,"Historis odius"
"Hylephila phyleus",-693552.181526246,-2687544.94051098,"Hylephila phyleus"
"Hypanartia dione",-693552.181526246,-2687544.94051098,"Hypanartia dione"
"Hypanartia godmanii",-693552.181526246,-2687544.94051098,"Hypanartia godmanii"
"Hypanartia lethe",-693552.181526246,-2687544.94051098,"Hypanartia lethe"
"Urbanus prodicus",-693552.181526246,-2687544.94051098,"Urbanus prodicus"
"Strymon cestri",-693552.181526246,-2687544.94051098,"Strymon cestri"
"Lieinix nemesis",-693552.181526246,-2687544.94051098,"Lieinix nemesis"
"Melanis cephise",-693552.181526246,-2687544.94051098,"Melanis cephise"
"Melanis pixe",-693552.181526246,-2687544.94051098,"Melanis pixe"
"Itaballia demophile",-693552.181526246,-2687544.94051098,"Itaballia demophile"
"Joanna joanna",-693552.181526246,-2687544.94051098,"Joanna joanna"
"Arzecla sethon",-693552.181526246,-2687544.94051098,"Arzecla sethon"
"Parrhasius polibetes",-693552.181526246,-2687544.94051098,"Parrhasius polibetes"
"Librita librita",-693552.181526246,-2687544.94051098,"Librita librita"
"Prolibythea carinenta",-693552.181526246,-2687544.94051098,"Prolibythea carinenta"
"Megisto rubricata",-693552.181526246,-2687544.94051098,"Megisto rubricata"
"Mnasicles hicetaon",-693552.181526246,-2687544.94051098,"Mnasicles hicetaon"
"Mnasilus allubita",-693552.181526246,-2687544.94051098,"Mnasilus allubita"
"Mnasitheus nitra",-693552.181526246,-2687544.94051098,"Mnasitheus nitra"
"Moeris striga",-693552.181526246,-2687544.94051098,"Moeris striga"
"Lieinix lala",-693552.181526246,-2687544.94051098,"Lieinix lala"
"Lycas argentea",-693552.181526246,-2687544.94051098,"Lycas argentea"
"Mesosemia lamachus",-693552.181526246,-2687544.94051098,"Mesosemia lamachus"
"Mestra dorcas",-693552.181526246,-2687544.94051098,"Mestra dorcas"
"Methionopsis ina",-693552.181526246,-2687544.94051098,"Methionopsis ina"
"Metron chrysogastra",-693552.181526246,-2687544.94051098,"Metron chrysogastra"
"Nascus phocus",-693552.181526246,-2687544.94051098,"Nascus phocus"
"Heraclides androgeus",-693552.181526246,-2687544.94051098,"Heraclides androgeus"
"Nicolaea velina",-693552.181526246,-2687544.94051098,"Nicolaea velina"
"Mimoides ilus",-693552.181526246,-2687544.94051098,"Mimoides ilus"
"Mimoides thymbraeus",-693552.181526246,-2687544.94051098,"Mimoides thymbraeus"
"Ministrymon azia",-693552.181526246,-2687544.94051098,"Ministrymon azia"
"Ministrymon clytie",-693552.181526246,-2687544.94051098,"Ministrymon clytie"
"Ministrymon phrutus",-693552.181526246,-2687544.94051098,"Ministrymon phrutus"
"Nastra julia",-693552.181526246,-2687544.94051098,"Nastra julia"
"Nastra neamathla",-693552.181526246,-2687544.94051098,"Nastra neamathla"
"Niconiades incomptus",-693552.181526246,-2687544.94051098,"Niconiades incomptus"
"Monca telata",-693552.181526246,-2687544.94051098,"Monca telata"
"Morpho polyphemus",-693552.181526246,-2687544.94051098,"Morpho polyphemus"
"Morys compta",-693552.181526246,-2687544.94051098,"Morys compta"
"Morys valerius",-693552.181526246,-2687544.94051098,"Morys valerius"
"Mucia zygia",-693552.181526246,-2687544.94051098,"Mucia zygia"
"Mylon lassia",-693552.181526246,-2687544.94051098,"Mylon lassia"
"Mylon maimon",-693552.181526246,-2687544.94051098,"Mylon maimon"
"Mylon pelopidas",-693552.181526246,-2687544.94051098,"Mylon pelopidas"
"Mylon salvia",-693552.181526246,-2687544.94051098,"Mylon salvia"
"Myscelia cyananthe",-693552.181526246,-2687544.94051098,"Myscelia cyananthe"
"Myscelia cyaniris",-693552.181526246,-2687544.94051098,"Myscelia cyaniris"
"Myscelia ethusa",-693552.181526246,-2687544.94051098,"Myscelia ethusa"
"Myscelus amystis",-693552.181526246,-2687544.94051098,"Myscelus amystis"
"Mysoria affinis",-693552.181526246,-2687544.94051098,"Mysoria affinis"
"Mysoria amra",-693552.181526246,-2687544.94051098,"Mysoria amra"
"Mysoria barcastus",-693552.181526246,-2687544.94051098,"Mysoria barcastus"
"Heraclides cresphontes",-693552.181526246,-2687544.94051098,"Heraclides cresphontes"
"Narcosius parisi",-693552.181526246,-2687544.94051098,"Narcosius parisi"
"Narope testacea",-693552.181526246,-2687544.94051098,"Narope testacea"
"Nisoniades godma",-693552.181526246,-2687544.94051098,"Nisoniades godma"
"Nisoniades rubescens",-693552.181526246,-2687544.94051098,"Nisoniades rubescens"
"Noctuana lactifera",-693552.181526246,-2687544.94051098,"Noctuana lactifera"
"Noctuana stator",-693552.181526246,-2687544.94051098,"Noctuana stator"
"Nyctelius nyctelius",-693552.181526246,-2687544.94051098,"Nyctelius nyctelius"
"Panoquina fusina",-693552.181526246,-2687544.94051098,"Panoquina fusina"
"Ostrinotes keila",-693552.181526246,-2687544.94051098,"Ostrinotes keila"
"Heraclides erostratus",-693552.181526246,-2687544.94051098,"Heraclides erostratus"
"Heraclides ornythion",-693552.181526246,-2687544.94051098,"Heraclides ornythion"
"Polythrix asine",-693552.181526246,-2687544.94051098,"Polythrix asine"
"Ocyba calathana",-693552.181526246,-2687544.94051098,"Ocyba calathana"
"Oenomaus ortygnus",-693552.181526246,-2687544.94051098,"Oenomaus ortygnus"
"Oleria zea",-693552.181526246,-2687544.94051098,"Oleria zea"
"Onenses hyalophora",-693552.181526246,-2687544.94051098,"Onenses hyalophora"
"Opsiphanes boisduvallii",-693552.181526246,-2687544.94051098,"Opsiphanes boisduvallii"
"Opsiphanes tamarindi",-693552.181526246,-2687544.94051098,"Opsiphanes tamarindi"
"Orses cynisca",-693552.181526246,-2687544.94051098,"Orses cynisca"
"Pindis squamistriga",-693552.181526246,-2687544.94051098,"Pindis squamistriga"
"Strephonota tephraeus",-693552.181526246,-2687544.94051098,"Strephonota tephraeus"
"Siproeta epaphus",-693552.181526246,-2687544.94051098,"Siproeta epaphus"
"Siproeta stelenes",-693552.181526246,-2687544.94051098,"Siproeta stelenes"
"Strymon istapa",-693552.181526246,-2687544.94051098,"Strymon istapa"
"Phocides urania",-693552.181526246,-2687544.94051098,"Phocides urania"
"Phoebis agarithe",-693552.181526246,-2687544.94051098,"Phoebis agarithe"
"Phoebis argante",-693552.181526246,-2687544.94051098,"Phoebis argante"
"Phoebis neocypris",-693552.181526246,-2687544.94051098,"Phoebis neocypris"
"Phoebis philea",-693552.181526246,-2687544.94051098,"Phoebis philea"
"Phoebis sennae",-693552.181526246,-2687544.94051098,"Phoebis sennae"
"Aphrissa statira",-693552.181526246,-2687544.94051098,"Aphrissa statira"
"Rhabdodryas trite",-693552.181526246,-2687544.94051098,"Rhabdodryas trite"
"Anthanassa ardys",-693552.181526246,-2687544.94051098,"Anthanassa ardys"
"Anthanassa argentea",-693552.181526246,-2687544.94051098,"Anthanassa argentea"
"Anthanassa atronia",-693552.181526246,-2687544.94051098,"Anthanassa atronia"
"Anthanassa drusilla",-693552.181526246,-2687544.94051098,"Anthanassa drusilla"
"Anthanassa drymaea",-693552.181526246,-2687544.94051098,"Anthanassa drymaea"
"Phyciodes mylitta",-693552.181526246,-2687544.94051098,"Phyciodes mylitta"
"Anthanassa nebulosa",-693552.181526246,-2687544.94051098,"Anthanassa nebulosa"
"Phyciodes pallescens",-693552.181526246,-2687544.94051098,"Phyciodes pallescens"
"Anthanassa ptolyca",-693552.181526246,-2687544.94051098,"Anthanassa ptolyca"
"Anthanassa texana",-693552.181526246,-2687544.94051098,"Anthanassa texana"
"Phyciodes tharos",-693552.181526246,-2687544.94051098,"Phyciodes tharos"
"Anthanassa frisia",-693552.181526246,-2687544.94051098,"Anthanassa frisia"
"Phyciodes graphica",-693552.181526246,-2687544.94051098,"Phyciodes graphica"
"Pieriballia viardi",-693552.181526246,-2687544.94051098,"Pieriballia viardi"
"Pachyneuria licisca",-693552.181526246,-2687544.94051098,"Pachyneuria licisca"
"Paiwarria umbratus",-693552.181526246,-2687544.94051098,"Paiwarria umbratus"
"Ocaria ocrisia",-693552.181526246,-2687544.94051098,"Ocaria ocrisia"
"Piruna aea",-693552.181526246,-2687544.94051098,"Piruna aea"
"Synapte malitiosa",-693552.181526246,-2687544.94051098,"Synapte malitiosa"
"Urbanus pronta",-693552.181526246,-2687544.94051098,"Urbanus pronta"
"Urbanus proteus",-693552.181526246,-2687544.94051098,"Urbanus proteus"
"Urbanus simplicius",-693552.181526246,-2687544.94051098,"Urbanus simplicius"
"Polythrix mexicanus",-693552.181526246,-2687544.94051098,"Polythrix mexicanus"
"Pterourus pilumnus",-693552.181526246,-2687544.94051098,"Pterourus pilumnus"
"Pteronymia cotytto",-693552.181526246,-2687544.94051098,"Pteronymia cotytto"
"Pteronymia rufocinta",-693552.181526246,-2687544.94051098,"Pteronymia rufocinta"
"Pteronymia simplex",-693552.181526246,-2687544.94051098,"Pteronymia simplex"
"Pyrgus albescens",-693552.181526246,-2687544.94051098,"Pyrgus albescens"
"Pyrgus communis",-693552.181526246,-2687544.94051098,"Pyrgus communis"
"Pyrrhogyra edocla",-693552.181526246,-2687544.94051098,"Pyrrhogyra edocla"
"Pyrrhogyra neaerea",-693552.181526246,-2687544.94051098,"Pyrrhogyra neaerea"
"Pyrrhogyra otolais",-693552.181526246,-2687544.94051098,"Pyrrhogyra otolais"
"Apyrrothrix araxes",-693552.181526246,-2687544.94051098,"Apyrrothrix araxes"
"Smyrna blomfildia",-693552.181526246,-2687544.94051098,"Smyrna blomfildia"
"Smyrna karwinskii",-693552.181526246,-2687544.94051098,"Smyrna karwinskii"
"Polyctor polyctor",-693552.181526246,-2687544.94051098,"Polyctor polyctor"
"Chalypyge chalybea",-693552.181526246,-2687544.94051098,"Chalypyge chalybea"
"Prepona laertes",-693552.181526246,-2687544.94051098,"Prepona laertes"
"Proteides mercurius",-693552.181526246,-2687544.94051098,"Proteides mercurius"
"Theope barea",-693552.181526246,-2687544.94051098,"Theope barea"
"Polygonus leo",-693552.181526246,-2687544.94051098,"Polygonus leo"
"Achalarus albociliatus",-693552.181526246,-2687544.94051098,"Achalarus albociliatus"
"Thespieus aspernatus",-693552.181526246,-2687544.94051098,"Thespieus aspernatus"
"Thespieus dalman",-693552.181526246,-2687544.94051098,"Thespieus dalman"
"Prestonia clarki",-693552.181526246,-2687544.94051098,"Prestonia clarki"
"Gesta gesta",-693552.181526246,-2687544.94051098,"Gesta gesta"
"Milanion clito",-693552.181526246,-2687544.94051098,"Milanion clito"
"Oxeoschistus tauropolis",-693552.181526246,-2687544.94051098,"Oxeoschistus tauropolis"
"Cyanophrys goodsoni",-693552.181526246,-2687544.94051098,"Cyanophrys goodsoni"
"Cyanophrys herodotus",-693552.181526246,-2687544.94051098,"Cyanophrys herodotus"
"Dalla ligilla",-693552.181526246,-2687544.94051098,"Dalla ligilla"
"Euphyes peneia",-693552.181526246,-2687544.94051098,"Euphyes peneia"
"Paches polla",-693552.181526246,-2687544.94051098,"Paches polla"
"Systasea pulverulenta",-693552.181526246,-2687544.94051098,"Systasea pulverulenta"
