"binomil","X","Y","scientificName"
"Heraclides cresphontes",1506447.81847375,-887544.940510983,"Heraclides cresphontes"
"Heraclides cresphontes",1506447.81847375,-887544.940510983,"Heraclides cresphontes"
"Heraclides thersites",1506447.81847375,-887544.940510983,"Heraclides thersites"
"Hermeuptychia sosybius",1506447.81847375,-887544.940510983,"Hermeuptychia sosybius"
"Hesperia attalus",1506447.81847375,-887544.940510983,"Hesperia attalus"
"Hesperia attalus",1506447.81847375,-887544.940510983,"Hesperia attalus"
"Hesperia leonardus",1506447.81847375,-887544.940510983,"Hesperia leonardus"
"Hesperia meskei",1506447.81847375,-887544.940510983,"Hesperia meskei"
"Hesperia meskei",1506447.81847375,-887544.940510983,"Hesperia meskei"
"Hesperia metea",1506447.81847375,-887544.940510983,"Hesperia metea"
"Hesperia sassacus",1506447.81847375,-887544.940510983,"Hesperia sassacus"
"Hylephila phyleus",1506447.81847375,-887544.940510983,"Hylephila phyleus"
"Hylephila phyleus",1506447.81847375,-887544.940510983,"Hylephila phyleus"
"Junonia coenia",1506447.81847375,-887544.940510983,"Junonia coenia"
"Junonia genoveva",1506447.81847375,-887544.940510983,"Junonia genoveva"
"Leptotes cassius",1506447.81847375,-887544.940510983,"Leptotes cassius"
"Leptotes cassius",1506447.81847375,-887544.940510983,"Leptotes cassius"
"Lerema accius",1506447.81847375,-887544.940510983,"Lerema accius"
"Lerema accius",1506447.81847375,-887544.940510983,"Lerema accius"
"Lerodea eufala",1506447.81847375,-887544.940510983,"Lerodea eufala"
"Lerodea eufala",1506447.81847375,-887544.940510983,"Lerodea eufala"
"Lethe anthedon",1506447.81847375,-887544.940510983,"Lethe anthedon"
"Lethe appalachia",1506447.81847375,-887544.940510983,"Lethe appalachia"
"Lethe appalachia",1506447.81847375,-887544.940510983,"Lethe appalachia"
"Lethe creola",1506447.81847375,-887544.940510983,"Lethe creola"
"Lethe portlandia",1506447.81847375,-887544.940510983,"Lethe portlandia"
"Lethe portlandia",1506447.81847375,-887544.940510983,"Lethe portlandia"
"Limenitis archippus",1506447.81847375,-887544.940510983,"Limenitis archippus"
"Limenitis arthemis",1506447.81847375,-887544.940510983,"Limenitis arthemis"
"Lycaena phlaeas",1506447.81847375,-887544.940510983,"Lycaena phlaeas"
"Megathymus cofaqui",1506447.81847375,-887544.940510983,"Megathymus cofaqui"
"Megathymus yuccae",1506447.81847375,-887544.940510983,"Megathymus yuccae"
"Megisto cymela",1506447.81847375,-887544.940510983,"Megisto cymela"
"Nastra lherminier",1506447.81847375,-887544.940510983,"Nastra lherminier"
"Nastra neamathla",1506447.81847375,-887544.940510983,"Nastra neamathla"
"Nathalis iole",1506447.81847375,-887544.940510983,"Nathalis iole"
"Nathalis iole",1506447.81847375,-887544.940510983,"Nathalis iole"
"Neonympha areolatus",1506447.81847375,-887544.940510983,"Neonympha areolatus"
"Neonympha helicta",1506447.81847375,-887544.940510983,"Neonympha helicta"
"Nymphalis antiopa",1506447.81847375,-887544.940510983,"Nymphalis antiopa"
"Nymphalis antiopa",1506447.81847375,-887544.940510983,"Nymphalis antiopa"
"Oligoria maculata",1506447.81847375,-887544.940510983,"Oligoria maculata"
"Oligoria maculata",1506447.81847375,-887544.940510983,"Oligoria maculata"
"Panoquina ocola",1506447.81847375,-887544.940510983,"Panoquina ocola"
"Panoquina ocola",1506447.81847375,-887544.940510983,"Panoquina ocola"
"Panoquina panoquinoides",1506447.81847375,-887544.940510983,"Panoquina panoquinoides"
"Panoquina panoquin",1506447.81847375,-887544.940510983,"Panoquina panoquin"
"Panoquina panoquin",1506447.81847375,-887544.940510983,"Panoquina panoquin"
"Panoquina panoquin",1506447.81847375,-887544.940510983,"Panoquina panoquin"
"Papilio polyxenes",1506447.81847375,-887544.940510983,"Papilio polyxenes"
"Parrhasius m-album",1506447.81847375,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",1506447.81847375,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",1506447.81847375,-887544.940510983,"Parrhasius m-album"
"Parrhasius m-album",1506447.81847375,-887544.940510983,"Parrhasius m-album"
"Phocides pigmalion",1506447.81847375,-887544.940510983,"Phocides pigmalion"
"Phoebis agarithe",1506447.81847375,-887544.940510983,"Phoebis agarithe"
"Phoebis agarithe",1506447.81847375,-887544.940510983,"Phoebis agarithe"
"Phoebis philea",1506447.81847375,-887544.940510983,"Phoebis philea"
"Phoebis sennae",1506447.81847375,-887544.940510983,"Phoebis sennae"
"Phoebis sennae",1506447.81847375,-887544.940510983,"Phoebis sennae"
"Pholisora catullus",1506447.81847375,-887544.940510983,"Pholisora catullus"
"Phyciodes batesii",1506447.81847375,-887544.940510983,"Phyciodes batesii"
"Phyciodes phaon",1506447.81847375,-887544.940510983,"Phyciodes phaon"
"Phyciodes tharos",1506447.81847375,-887544.940510983,"Phyciodes tharos"
"Pieris rapae",1506447.81847375,-887544.940510983,"Pieris rapae"
"Pieris rapae",1506447.81847375,-887544.940510983,"Pieris rapae"
"Pieris virginiensis",1506447.81847375,-887544.940510983,"Pieris virginiensis"
"Poanes aaroni",1506447.81847375,-887544.940510983,"Poanes aaroni"
"Poanes aaroni",1506447.81847375,-887544.940510983,"Poanes aaroni"
"Poanes hobomok",1506447.81847375,-887544.940510983,"Poanes hobomok"
"Poanes hobomok",1506447.81847375,-887544.940510983,"Poanes hobomok"
"Poanes viator",1506447.81847375,-887544.940510983,"Poanes viator"
"Poanes yehl",1506447.81847375,-887544.940510983,"Poanes yehl"
"Poanes zabulon",1506447.81847375,-887544.940510983,"Poanes zabulon"
"Polites baracoa",1506447.81847375,-887544.940510983,"Polites baracoa"
"Polites coras",1506447.81847375,-887544.940510983,"Polites coras"
"Polites origenes",1506447.81847375,-887544.940510983,"Polites origenes"
"Polites origenes",1506447.81847375,-887544.940510983,"Polites origenes"
"Polites themistocles",1506447.81847375,-887544.940510983,"Polites themistocles"
"Polites vibex",1506447.81847375,-887544.940510983,"Polites vibex"
"Polites vibex",1506447.81847375,-887544.940510983,"Polites vibex"
"Polygonia comma",1506447.81847375,-887544.940510983,"Polygonia comma"
"Polygonia comma",1506447.81847375,-887544.940510983,"Polygonia comma"
"Polygonia interrogationis",1506447.81847375,-887544.940510983,"Polygonia interrogationis"
"Pompeius verna",1506447.81847375,-887544.940510983,"Pompeius verna"
"Pontia protodice",1506447.81847375,-887544.940510983,"Pontia protodice"
"Pontia protodice",1506447.81847375,-887544.940510983,"Pontia protodice"
"Problema bulenta",1506447.81847375,-887544.940510983,"Problema bulenta"
"Problema byssus",1506447.81847375,-887544.940510983,"Problema byssus"
"Problema byssus",1506447.81847375,-887544.940510983,"Problema byssus"
"Prolibythea carinenta",1506447.81847375,-887544.940510983,"Prolibythea carinenta"
"Pterourus glaucus",1506447.81847375,-887544.940510983,"Pterourus glaucus"
"Pterourus glaucus",1506447.81847375,-887544.940510983,"Pterourus glaucus"
"Pterourus troilus",1506447.81847375,-887544.940510983,"Pterourus troilus"
"Pyrgus albescens",1506447.81847375,-887544.940510983,"Pyrgus albescens"
"Pyrgus albescens",1506447.81847375,-887544.940510983,"Pyrgus albescens"
"Pyrgus communis",1506447.81847375,-887544.940510983,"Pyrgus communis"
"Pyrgus communis",1506447.81847375,-887544.940510983,"Pyrgus communis"
"Pyrgus oileus",1506447.81847375,-887544.940510983,"Pyrgus oileus"
"Pyrisitia lisa",1506447.81847375,-887544.940510983,"Pyrisitia lisa"
"Satyrium calanus",1506447.81847375,-887544.940510983,"Satyrium calanus"
"Satyrium calanus",1506447.81847375,-887544.940510983,"Satyrium calanus"
"Satyrium caryaevorus",1506447.81847375,-887544.940510983,"Satyrium caryaevorus"
"Satyrium edwardsii",1506447.81847375,-887544.940510983,"Satyrium edwardsii"
"Satyrium favonius",1506447.81847375,-887544.940510983,"Satyrium favonius"
"Satyrium favonius",1506447.81847375,-887544.940510983,"Satyrium favonius"
"Satyrium favonius",1506447.81847375,-887544.940510983,"Satyrium favonius"
"Satyrium kingi",1506447.81847375,-887544.940510983,"Satyrium kingi"
"Satyrium liparops",1506447.81847375,-887544.940510983,"Satyrium liparops"
"Satyrium liparops",1506447.81847375,-887544.940510983,"Satyrium liparops"
"Satyrium titus",1506447.81847375,-887544.940510983,"Satyrium titus"
"Staphylus hayhurstii",1506447.81847375,-887544.940510983,"Staphylus hayhurstii"
"Strymon melinus",1506447.81847375,-887544.940510983,"Strymon melinus"
"Thorybes bathyllus",1506447.81847375,-887544.940510983,"Thorybes bathyllus"
"Thorybes confusis",1506447.81847375,-887544.940510983,"Thorybes confusis"
"Thorybes pylades",1506447.81847375,-887544.940510983,"Thorybes pylades"
"Thymelicus lineola",1506447.81847375,-887544.940510983,"Thymelicus lineola"
"Urbanus dorantes",1506447.81847375,-887544.940510983,"Urbanus dorantes"
"Urbanus dorantes",1506447.81847375,-887544.940510983,"Urbanus dorantes"
"Urbanus proteus",1506447.81847375,-887544.940510983,"Urbanus proteus"
"Vanessa atalanta",1506447.81847375,-887544.940510983,"Vanessa atalanta"
"Vanessa cardui",1506447.81847375,-887544.940510983,"Vanessa cardui"
"Vanessa cardui",1506447.81847375,-887544.940510983,"Vanessa cardui"
"Vanessa virginiensis",1506447.81847375,-887544.940510983,"Vanessa virginiensis"
"Wallengrenia egeremet",1506447.81847375,-887544.940510983,"Wallengrenia egeremet"
"Wallengrenia otho",1506447.81847375,-887544.940510983,"Wallengrenia otho"
"Wallengrenia otho",1506447.81847375,-887544.940510983,"Wallengrenia otho"
"Zerene cesonia",1506447.81847375,-887544.940510983,"Zerene cesonia"
"Zerene cesonia",1506447.81847375,-887544.940510983,"Zerene cesonia"
"Adelpha californica",-2493552.18152625,-87544.9405109831,"Adelpha californica"
"Aglais milberti",-2493552.18152625,-87544.9405109831,"Aglais milberti"
"Aglais milberti",-2493552.18152625,-87544.9405109831,"Aglais milberti"
"Agraulis vanillae",-2493552.18152625,-87544.9405109831,"Agraulis vanillae"
"Agraulis vanillae",-2493552.18152625,-87544.9405109831,"Agraulis vanillae"
"Amblyscirtes vialis",-2493552.18152625,-87544.9405109831,"Amblyscirtes vialis"
"Anthocharis lanceolata",-2493552.18152625,-87544.9405109831,"Anthocharis lanceolata"
"Anthocharis sara",-2493552.18152625,-87544.9405109831,"Anthocharis sara"
"Apodemia mormo",-2493552.18152625,-87544.9405109831,"Apodemia mormo"
"Apodemia virgulti",-2493552.18152625,-87544.9405109831,"Apodemia virgulti"
"Argynnis adiaste",-2493552.18152625,-87544.9405109831,"Argynnis adiaste"
"Argynnis adiaste",-2493552.18152625,-87544.9405109831,"Argynnis adiaste"
"Argynnis callippe",-2493552.18152625,-87544.9405109831,"Argynnis callippe"
"Argynnis coronis",-2493552.18152625,-87544.9405109831,"Argynnis coronis"
"Argynnis cybele",-2493552.18152625,-87544.9405109831,"Argynnis cybele"
"Argynnis cybele",-2493552.18152625,-87544.9405109831,"Argynnis cybele"
"Argynnis egleis",-2493552.18152625,-87544.9405109831,"Argynnis egleis"
"Argynnis hesperis",-2493552.18152625,-87544.9405109831,"Argynnis hesperis"
"Argynnis hydaspe",-2493552.18152625,-87544.9405109831,"Argynnis hydaspe"
"Argynnis zerene",-2493552.18152625,-87544.9405109831,"Argynnis zerene"
"Atalopedes campestris",-2493552.18152625,-87544.9405109831,"Atalopedes campestris"
"Atalopedes campestris",-2493552.18152625,-87544.9405109831,"Atalopedes campestris"
"Atlides halesus",-2493552.18152625,-87544.9405109831,"Atlides halesus"
"Battus philenor",-2493552.18152625,-87544.9405109831,"Battus philenor"
"Battus philenor",-2493552.18152625,-87544.9405109831,"Battus philenor"
"Boloria epithore",-2493552.18152625,-87544.9405109831,"Boloria epithore"
"Brephidium exilis",-2493552.18152625,-87544.9405109831,"Brephidium exilis"
"Calephelis nemesis",-2493552.18152625,-87544.9405109831,"Calephelis nemesis"
"Callophrys augustinus",-2493552.18152625,-87544.9405109831,"Callophrys augustinus"
"Callophrys dumetorum",-2493552.18152625,-87544.9405109831,"Callophrys dumetorum"
"Callophrys eryphon",-2493552.18152625,-87544.9405109831,"Callophrys eryphon"
"Callophrys johnsoni",-2493552.18152625,-87544.9405109831,"Callophrys johnsoni"
"Callophrys mossii",-2493552.18152625,-87544.9405109831,"Callophrys mossii"
"Callophrys mossii",-2493552.18152625,-87544.9405109831,"Callophrys mossii"
"Callophrys gryneus",-2493552.18152625,-87544.9405109831,"Callophrys gryneus"
"Callophrys gryneus",-2493552.18152625,-87544.9405109831,"Callophrys gryneus"
"Callophrys dumetorum",-2493552.18152625,-87544.9405109831,"Callophrys dumetorum"
"Callophrys dumetorum",-2493552.18152625,-87544.9405109831,"Callophrys dumetorum"
"Callophrys spinetorum",-2493552.18152625,-87544.9405109831,"Callophrys spinetorum"
"Carterocephalus palaemon",-2493552.18152625,-87544.9405109831,"Carterocephalus palaemon"
"Cercyonis pegala",-2493552.18152625,-87544.9405109831,"Cercyonis pegala"
"Cercyonis sthenele",-2493552.18152625,-87544.9405109831,"Cercyonis sthenele"
"Chlosyne gabbii",-2493552.18152625,-87544.9405109831,"Chlosyne gabbii"
"Chlosyne leanira",-2493552.18152625,-87544.9405109831,"Chlosyne leanira"
"Chlosyne palla",-2493552.18152625,-87544.9405109831,"Chlosyne palla"
"Coenonympha tullia",-2493552.18152625,-87544.9405109831,"Coenonympha tullia"
"Colias eurytheme",-2493552.18152625,-87544.9405109831,"Colias eurytheme"
"Colias occidentalis",-2493552.18152625,-87544.9405109831,"Colias occidentalis"
"Cupido amyntula",-2493552.18152625,-87544.9405109831,"Cupido amyntula"
"Cupido comyntas",-2493552.18152625,-87544.9405109831,"Cupido comyntas"
"Danaus plexippus",-2493552.18152625,-87544.9405109831,"Danaus plexippus"
"Epargyreus clarus",-2493552.18152625,-87544.9405109831,"Epargyreus clarus"
"Epargyreus clarus",-2493552.18152625,-87544.9405109831,"Epargyreus clarus"
"Erynnis brizo",-2493552.18152625,-87544.9405109831,"Erynnis brizo"
"Erynnis funeralis",-2493552.18152625,-87544.9405109831,"Erynnis funeralis"
"Erynnis funeralis",-2493552.18152625,-87544.9405109831,"Erynnis funeralis"
"Erynnis icelus",-2493552.18152625,-87544.9405109831,"Erynnis icelus"
"Erynnis pacuvius",-2493552.18152625,-87544.9405109831,"Erynnis pacuvius"
"Erynnis persius",-2493552.18152625,-87544.9405109831,"Erynnis persius"
"Erynnis propertius",-2493552.18152625,-87544.9405109831,"Erynnis propertius"
"Erynnis tristis",-2493552.18152625,-87544.9405109831,"Erynnis tristis"
"Euchloe ausonides",-2493552.18152625,-87544.9405109831,"Euchloe ausonides"
"Euchloe hyantis",-2493552.18152625,-87544.9405109831,"Euchloe hyantis"
"Euphilotes bernardino",-2493552.18152625,-87544.9405109831,"Euphilotes bernardino"
"Euphilotes enoptes",-2493552.18152625,-87544.9405109831,"Euphilotes enoptes"
"Euphilotes glaucon",-2493552.18152625,-87544.9405109831,"Euphilotes glaucon"
"Euphydryas anicia",-2493552.18152625,-87544.9405109831,"Euphydryas anicia"
"Euphydryas chalcedona",-2493552.18152625,-87544.9405109831,"Euphydryas chalcedona"
"Euphydryas editha",-2493552.18152625,-87544.9405109831,"Euphydryas editha"
"Euphyes vestris",-2493552.18152625,-87544.9405109831,"Euphyes vestris"
"Glaucopsyche lygdamus",-2493552.18152625,-87544.9405109831,"Glaucopsyche lygdamus"
"Glaucopsyche piasus",-2493552.18152625,-87544.9405109831,"Glaucopsyche piasus"
"Habrodais grunus",-2493552.18152625,-87544.9405109831,"Habrodais grunus"
"Heliopetes ericetorum",-2493552.18152625,-87544.9405109831,"Heliopetes ericetorum"
"Heliopetes ericetorum",-2493552.18152625,-87544.9405109831,"Heliopetes ericetorum"
"Hesperia colorado",-2493552.18152625,-87544.9405109831,"Hesperia colorado"
"Hesperia columbia",-2493552.18152625,-87544.9405109831,"Hesperia columbia"
"Hesperia juba",-2493552.18152625,-87544.9405109831,"Hesperia juba"
"Hesperia lindseyi",-2493552.18152625,-87544.9405109831,"Hesperia lindseyi"
"Hylephila phyleus",-2493552.18152625,-87544.9405109831,"Hylephila phyleus"
"Hylephila phyleus",-2493552.18152625,-87544.9405109831,"Hylephila phyleus"
"Icaricia acmon",-2493552.18152625,-87544.9405109831,"Icaricia acmon"
"Icaricia icarioides",-2493552.18152625,-87544.9405109831,"Icaricia icarioides"
"Icaricia lupini",-2493552.18152625,-87544.9405109831,"Icaricia lupini"
"Icaricia saepiolus",-2493552.18152625,-87544.9405109831,"Icaricia saepiolus"
"Junonia coenia",-2493552.18152625,-87544.9405109831,"Junonia coenia"
"Leptotes marina",-2493552.18152625,-87544.9405109831,"Leptotes marina"
"Leptotes marina",-2493552.18152625,-87544.9405109831,"Leptotes marina"
"Lerodea eufala",-2493552.18152625,-87544.9405109831,"Lerodea eufala"
"Limenitis lorquini",-2493552.18152625,-87544.9405109831,"Limenitis lorquini"
"Lycaena arota",-2493552.18152625,-87544.9405109831,"Lycaena arota"
"Lycaena gorgon",-2493552.18152625,-87544.9405109831,"Lycaena gorgon"
"Lycaena helloides",-2493552.18152625,-87544.9405109831,"Lycaena helloides"
"Lycaena xanthoides",-2493552.18152625,-87544.9405109831,"Lycaena xanthoides"
"Nathalis iole",-2493552.18152625,-87544.9405109831,"Nathalis iole"
"Neophasia menapia",-2493552.18152625,-87544.9405109831,"Neophasia menapia"
"Nymphalis antiopa",-2493552.18152625,-87544.9405109831,"Nymphalis antiopa"
"Nymphalis californica",-2493552.18152625,-87544.9405109831,"Nymphalis californica"
"Nymphalis californica",-2493552.18152625,-87544.9405109831,"Nymphalis californica"
"Ochlodes agricola",-2493552.18152625,-87544.9405109831,"Ochlodes agricola"
"Ochlodes sylvanoides",-2493552.18152625,-87544.9405109831,"Ochlodes sylvanoides"
"Ochlodes yuma",-2493552.18152625,-87544.9405109831,"Ochlodes yuma"
"Oeneis nevadensis",-2493552.18152625,-87544.9405109831,"Oeneis nevadensis"
"Panoquina errans",-2493552.18152625,-87544.9405109831,"Panoquina errans"
